,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,515.5,3660.0,3600.0,937.8,0,0.0,0,2,34200.0,17900,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,34200.0,17900,0,0.0,0,0,0.0,0,2,34200.0,17900,780.0,0,누락없음,20,2019-09-27,야간,2019-09-27 18:45:00,금,안겹침,이상없음,6.0,0,C,평일,0
1,4448.599999999977,32460.0,32160.0,356.2,0,0.0,0,5,148180.0,48000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,148180.0,48000,0,0.0,0,0,0.0,0,5,148180.0,48000,130260.0,0,누락없음,19,2019-09-30,주간,2019-09-29 06:05:00,일,안겹침,이상없음,4.0,0,C,주말,0
2,5883.5,103080.0,83280.0,237.8,0,0.0,0,4,151150.0,48000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,151150.0,48000,0,0.0,0,0,0.0,0,4,151150.0,48000,66780.0,0,누락없음,17,2019-09-30,주간,2019-09-28 11:01:00,토,안겹침,이상없음,4.0,0,C,주말,0
3,123.39999999999418,780.0,720.0,824.8,0,0.0,0,2,63600.0,32500,1,51600.0,51600,0,0.0,0,0,0.0,0,0,0.0,0,3,115200.0,51600,0,0.0,0,0,0.0,0,3,115200.0,51600,780.0,0,누락없음,17,2019-09-30,야간,2019-09-30 16:46:00,월,겹침,이상없음,4.0,1,CS,평일,0
4,7417.7999999999865,104340.0,77220.0,357.1,0,0.0,0,9,124050.0,20900,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,124050.0,20900,0,0.0,0,0,0.0,0,9,124050.0,20900,92160.0,0,누락없음,20,2019-09-30,야간,2019-09-29 05:23:00,일,안겹침,이상없음,2.0,0,C,주말,0
5,158.29999999998842,1140.0,1080.0,944.0,0,0.0,0,0,0.0,0,1,51600.0,51600,0,0.0,0,0,0.0,0,0,0.0,0,1,51600.0,51600,0,0.0,0,0,0.0,0,1,51600.0,51600,840.0,0,누락없음,17,2019-10-01,주간,2019-10-01 06:10:00,화,겹침,이상없음,3.0,1,S,평일,0
6,575.7000000000116,2580.0,2520.0,819.8,0,0.0,0,3,74900.0,48000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,74900.0,48000,0,0.0,0,0,0.0,0,3,74900.0,48000,7140.0,0,누락없음,19,2019-10-02,주간,2019-10-01 16:15:00,화,안겹침,이상없음,6.0,0,C,평일,0
7,117.89999999999418,900.0,780.0,1063.9,0,0.0,0,1,40850.0,40850,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,40850.0,40850,0,0.0,0,0,0.0,0,1,40850.0,40850,3600.0,0,누락없음,18,2019-10-04,야간,2019-10-04 11:35:00,금,겹침,이상없음,3.0,1,C,평일,0
8,148.10000000000582,900.0,840.0,914.7,0,0.0,0,1,32500.0,32500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,32500.0,32500,0,0.0,0,0,0.0,0,1,32500.0,32500,600.0,0,누락없음,18,2019-10-07,야간,2019-10-07 17:16:00,월,겹침,이상없음,7.0,1,C,평일,0
9,280.70000000001164,1440.0,1380.0,1019.1,0,0.0,0,1,173703.0,173703,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,173703.0,173703,0,0.0,0,0,0.0,0,1,173703.0,173703,20040.0,0,누락없음,19,2019-10-07,주간,2019-10-05 00:03:00,토,겹침,이상없음,3.0,1,C,주말,0
10,3464.700000000012,32280.0,31020.0,359.9,0,0.0,0,5,96170.0,32500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,146370.0,32500,0,0.0,0,0,0.0,0,7,146370.0,32500,130080.0,0,강종누락,18,2019-10-07,주간,2019-10-06 13:05:00,일,안겹침,이상없음,1.0,0,C,주말,0
11,129.5,900.0,840.0,1075.0,0,0.0,0,1,173703.0,173703,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,173703.0,173703,0,0.0,0,0,0.0,0,1,173703.0,173703,240.0,0,누락없음,19,2019-10-08,주간,2019-10-07 19:35:00,월,겹침,이상없음,1.0,1,C,평일,0
12,3262.5,21060.0,20700.0,406.7,0,0.0,0,10,120230.0,25350,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,120230.0,25350,0,0.0,0,0,0.0,0,10,120230.0,25350,1920.0,0,누락없음,17,2019-10-08,야간,2019-10-08 07:36:00,화,안겹침,이상없음,8.0,0,C,평일,0
13,162.70000000001158,1080.0,960.0,746.8,0,0.0,0,3,91540.0,61600,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,91540.0,61600,0,0.0,0,0,0.0,0,3,91540.0,61600,540.0,0,누락없음,17,2019-10-09,주간,2019-10-09 04:18:00,수,안겹침,이상없음,10.0,0,C,평일,0
14,646.7000000000116,4980.0,4200.0,657.6,0,0.0,0,10,152370.0,20680,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,152370.0,20680,0,0.0,0,0,0.0,0,10,152370.0,20680,19680.0,0,누락없음,17,2019-10-11,주간,2019-10-09 23:26:00,수,안겹침,이상없음,3.0,0,C,평일,0
15,494.2999999999884,2520.0,2400.0,600.1,0,0.0,0,5,71300.0,26200,3,36600.0,12200,0,0.0,0,0,0.0,0,0,0.0,0,8,107900.0,26200,0,0.0,0,0,0.0,0,8,107900.0,26200,1320.0,0,누락없음,18,2019-10-11,주간,2019-10-10 18:52:00,목,겹침,이상없음,9.0,2,CS,평일,0
16,2975.0,30900.0,28860.0,403.6,0,0.0,0,5,50750.0,25950,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,50750.0,25950,0,0.0,0,0,0.0,0,5,50750.0,25950,110760.0,0,누락없음,18,2019-10-14,주간,2019-10-13 01:26:00,일,안겹침,이상없음,8.0,0,C,주말,0
17,94.40000000002328,840.0,780.0,979.2,0,0.0,0,2,66950.0,41000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,66950.0,41000,0,0.0,0,0,0.0,0,2,66950.0,41000,600.0,0,누락없음,18,2019-10-14,야간,2019-10-14 13:05:00,월,겹침,이상없음,5.0,1,C,평일,0
18,6107.5,99240.0,81360.0,299.0,0,0.0,0,8,131950.0,26200,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,131950.0,26200,0,0.0,0,0,0.0,0,8,131950.0,26200,73500.0,0,누락없음,17,2019-10-14,주간,2019-10-12 12:58:00,토,안겹침,이상없음,10.0,0,C,주말,0
19,245.59999999997672,1200.0,1140.0,981.2,0,0.0,0,4,83760.0,64000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,83760.0,64000,0,0.0,0,0,0.0,0,4,83760.0,64000,660.0,0,누락없음,19,2019-10-16,주간,2019-10-15 18:23:00,화,겹침,이상없음,3.0,1,C,평일,0
20,249.5,1320.0,1260.0,744.5,0,0.0,0,4,59880.0,14970,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,59880.0,14970,0,0.0,0,0,0.0,0,4,59880.0,14970,2340.0,0,누락없음,18,2019-10-18,야간,2019-10-18 19:53:00,금,안겹침,이상없음,9.0,0,C,평일,0
21,142.70000000006985,1260.0,1200.0,1158.2,0,0.0,0,2,107500.0,63000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,107500.0,63000,0,0.0,0,0,0.0,0,2,107500.0,63000,240.0,0,누락없음,20,2019-10-21,야간,2019-10-21 15:02:00,월,안겹침,이상없음,4.0,0,C,주말,0
22,619.9000000000233,2940.0,2880.0,881.8,0,0.0,0,5,127740.0,63000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,127740.0,63000,0,0.0,0,0,0.0,0,5,127740.0,63000,1440.0,0,누락없음,20,2019-10-23,주간,2019-10-22 15:29:00,화,겹침,이상없음,2.0,1,C,평일,0
23,390.89999999996513,1860.0,1800.0,706.0,0,0.0,0,6,117780.0,31500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,117780.0,31500,0,0.0,0,0,0.0,0,6,117780.0,31500,1020.0,0,누락없음,17,2019-10-23,주간,2019-10-22 14:13:00,화,안겹침,이상없음,5.0,0,C,평일,0
24,460.5999999999767,2220.0,2160.0,954.8,0,0.0,0,9,138405.0,42360,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,9,138405.0,42360,0,0.0,0,0,0.0,0,9,138405.0,42360,480.0,0,누락없음,20,2019-10-25,주간,2019-10-24 16:34:00,목,겹침,이상없음,7.0,1,C,평일,0
25,120.90000000002328,1080.0,1020.0,1108.9,0,0.0,0,1,42360.0,42360,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,42360.0,42360,0,0.0,0,0,0.0,0,1,42360.0,42360,720.0,0,누락없음,20,2019-10-25,야간,2019-10-25 16:46:00,금,안겹침,이상없음,9.0,0,C,평일,0
26,230.79999999998842,1980.0,1920.0,726.0,0,0.0,0,4,151100.0,49600,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,151100.0,49600,0,0.0,0,0,0.0,0,4,151100.0,49600,600.0,0,누락없음,17,2019-10-28,야간,2019-10-28 18:29:00,월,안겹침,이상없음,1.0,0,C,주말,0
27,120.60000000009312,1020.0,960.0,1074.8,0,0.0,0,1,19100.0,19100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,19100.0,19100,0,0.0,0,0,0.0,0,1,19100.0,19100,300.0,0,누락없음,20,2019-10-29,야간,2019-10-29 15:17:00,화,안겹침,이상없음,7.0,0,C,평일,0
28,3438.0,16080.0,15840.0,741.9,0,0.0,0,10,149800.0,17080,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,149800.0,17080,0,0.0,0,0,0.0,0,10,149800.0,17080,2160.0,0,누락없음,19,2019-10-30,야간,2019-10-30 06:47:00,수,안겹침,이상없음,4.0,0,C,평일,0
29,180.69999999995343,1140.0,1080.0,980.2,0,0.0,0,3,142500.0,60500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,142500.0,60500,0,0.0,0,0,0.0,0,3,142500.0,60500,360.0,0,누락없음,18,2019-11-04,야간,2019-11-04 17:04:00,월,겹침,이상없음,4.0,3,C,평일,0
30,3612.399999999965,27600.0,26700.0,485.9,0,0.0,0,4,177500.0,60500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,177500.0,60500,0,0.0,0,0,0.0,0,4,177500.0,60500,123180.0,0,누락없음,18,2019-11-04,주간,2019-11-03 04:04:00,일,안겹침,이상없음,2.0,0,C,주말,0
31,3581.0,48660.0,34440.0,379.0,0,0.0,0,7,124820.0,35000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,124820.0,35000,0,0.0,0,0,0.0,0,7,124820.0,35000,122880.0,0,누락없음,20,2019-11-04,야간,2019-11-03 16:21:00,일,안겹침,이상없음,4.0,0,C,주말,0
32,156.90000000002328,1440.0,1380.0,776.0,0,0.0,0,4,57300.0,26850,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,57300.0,26850,0,0.0,0,0,0.0,0,4,57300.0,26850,360.0,0,누락없음,17,2019-11-05,야간,2019-11-05 13:54:00,화,겹침,이상없음,8.0,4,C,평일,0
33,409.5,1740.0,1680.0,625.0,0,0.0,0,8,123110.0,26850,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,123110.0,26850,0,0.0,0,0,0.0,0,8,123110.0,26850,6720.0,0,누락없음,17,2019-11-05,주간,2019-11-04 15:01:00,월,안겹침,이상없음,7.0,0,C,평일,0
34,155.30000000004657,1500.0,1440.0,880.0,0,0.0,0,1,60500.0,60500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,60500.0,60500,0,0.0,0,0,0.0,0,1,60500.0,60500,420.0,0,누락없음,18,2019-11-05,주간,2019-11-04 22:39:00,월,겹침,이상없음,3.0,1,C,주말,0
35,93.70000000001164,900.0,780.0,923.2,0,0.0,0,1,60500.0,60500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,60500.0,60500,0,0.0,0,0,0.0,0,1,60500.0,60500,660.0,0,누락없음,18,2019-11-06,주간,2019-11-05 15:59:00,화,겹침,이상없음,1.0,1,C,평일,0
36,112.60000000003492,900.0,840.0,671.8,0,0.0,0,4,36740.0,9185,1,12200.0,12200,0,0.0,0,0,0.0,0,0,0.0,0,5,48940.0,12200,0,0.0,0,0,0.0,0,5,48940.0,12200,720.0,0,누락없음,17,2019-11-08,야간,2019-11-08 18:34:00,금,안겹침,이상없음,10.0,0,CS,평일,0
37,597.5,3660.0,3600.0,821.6,0,0.0,0,2,117150.0,63000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,117150.0,63000,0,0.0,0,0,0.0,0,2,117150.0,63000,15660.0,0,누락없음,19,2019-11-11,야간,2019-11-11 10:53:00,월,안겹침,이상없음,4.0,0,C,평일,0
38,4590.899999999965,36180.0,35400.0,361.0,0,0.0,0,4,134150.0,41100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,134150.0,41100,0,0.0,0,0,0.0,0,4,134150.0,41100,121980.0,0,누락없음,19,2019-11-11,주간,2019-11-10 00:53:00,일,안겹침,이상없음,3.0,0,C,주말,0
39,3813.0,28920.0,28560.0,517.8,0,0.0,0,6,148230.0,54150,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,148230.0,54150,0,0.0,0,0,0.0,0,6,148230.0,54150,100380.0,0,누락없음,20,2019-11-11,주간,2019-11-10 09:23:00,일,안겹침,이상없음,8.0,0,C,주말,0
40,124.09999999997672,840.0,780.0,1124.7,0,0.0,0,2,117150.0,63000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,117150.0,63000,0,0.0,0,0,0.0,0,2,117150.0,63000,360.0,0,누락없음,19,2019-11-12,주간,2019-11-11 20:44:00,월,겹침,이상없음,2.0,2,C,주말,0
41,107.69999999995345,900.0,840.0,1085.3,0,0.0,0,1,64000.0,64000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,64000.0,64000,0,0.0,0,0,0.0,0,1,64000.0,64000,480.0,0,누락없음,20,2019-11-15,야간,2019-11-15 14:36:00,금,겹침,이상없음,6.0,1,C,평일,0
42,1798.5,19380.0,18960.0,720.7,0,0.0,0,3,126400.0,64000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,126400.0,64000,0,0.0,0,0,0.0,0,3,126400.0,64000,89280.0,0,누락없음,20,2019-11-18,주간,2019-11-17 07:21:00,일,겹침,이상없음,1.0,1,C,주말,0
43,155.0,960.0,900.0,1015.8,0,0.0,0,2,68500.0,42500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,68500.0,42500,0,0.0,0,0,0.0,0,2,68500.0,42500,64140.0,0,누락없음,19,2019-11-22,주간,2019-11-22 02:22:00,금,안겹침,이상없음,3.0,0,C,평일,0
44,251.1000000000932,1680.0,1560.0,890.8,0,0.0,0,2,68500.0,42500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,68500.0,42500,0,0.0,0,0,0.0,0,2,68500.0,42500,780.0,0,누락없음,20,2019-11-22,야간,2019-11-22 15:02:00,금,안겹침,이상없음,5.0,0,C,평일,0
45,119.20000000006985,1080.0,1020.0,886.9,0,0.0,0,2,62000.0,36000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,62000.0,36000,0,0.0,0,0,0.0,0,2,62000.0,36000,300.0,0,누락없음,17,2019-11-25,야간,2019-11-25 17:05:00,월,겹침,이상없음,4.0,1,C,평일,0
46,2204.8000000000466,22020.0,21600.0,667.4,0,0.0,0,4,183682.0,138882,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,183682.0,138882,0,0.0,0,0,0.0,0,4,183682.0,138882,84840.0,0,누락없음,17,2019-11-25,주간,2019-11-23 17:24:00,토,안겹침,이상없음,5.0,0,C,주말,0
47,378.5,2040.0,1980.0,852.3,0,0.0,0,5,94200.0,31500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,94200.0,31500,0,0.0,0,0,0.0,0,5,94200.0,31500,1020.0,0,누락없음,19,2019-11-26,주간,2019-11-26 02:53:00,화,겹침,이상없음,4.0,2,C,평일,0
48,596.5,2940.0,2880.0,857.4,0,0.0,0,4,112170.0,55370,1,12200.0,12200,0,0.0,0,0,0.0,0,0,0.0,0,5,124370.0,55370,0,0.0,0,0,0.0,0,5,124370.0,55370,1560.0,0,누락없음,20,2019-11-26,주간,2019-11-25 18:58:00,월,겹침,이상없음,5.0,1,CS,평일,0
49,153.6000000000931,960.0,840.0,806.5,0,0.0,0,2,103000.0,53500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,103000.0,53500,0,0.0,0,0,0.0,0,2,103000.0,53500,300.0,0,누락없음,17,2019-11-28,주간,2019-11-28 06:41:00,목,안겹침,이상없음,6.0,0,C,평일,0
50,103.5,840.0,780.0,826.4,0,0.0,0,2,103000.0,53500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,103000.0,53500,0,0.0,0,0,0.0,0,2,103000.0,53500,360.0,0,누락없음,17,2019-11-28,야간,2019-11-28 16:11:00,목,겹침,이상없음,2.0,2,C,평일,0
51,1083.0,7560.0,7380.0,760.9,0,0.0,0,2,86000.0,43000,2,35225.0,18325,0,0.0,0,0,0.0,0,0,0.0,0,4,121225.0,43000,0,0.0,0,0,0.0,0,4,121225.0,43000,2160.0,0,누락없음,19,2019-11-29,야간,2019-11-29 02:43:00,금,안겹침,이상없음,4.0,0,CS,평일,0
52,91.5,1020.0,1020.0,1035.4,0,0.0,0,1,53500.0,53500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,53500.0,53500,0,0.0,0,0,0.0,0,1,53500.0,53500,660.0,0,누락없음,17,2019-11-29,주간,2019-11-28 20:21:00,목,겹침,이상없음,2.0,1,C,평일,0
53,1572.6000000000354,6960.0,6780.0,772.6,0,0.0,0,3,188440.0,120440,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,188440.0,120440,0,0.0,0,0,0.0,0,3,188440.0,120440,14040.0,0,누락없음,19,2019-12-02,주간,2019-11-30 06:59:00,토,안겹침,이상없음,4.0,0,C,주말,0
54,2574.099999999977,10200.0,9960.0,395.2,0,0.0,0,10,115090.0,19600,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,10,115090.0,19600,0,0.0,0,0,0.0,0,10,115090.0,19600,2520.0,0,누락없음,17,2019-12-04,주간,2019-12-03 18:48:00,화,안겹침,이상없음,7.0,0,C,평일,0
55,134.69999999995343,900.0,840.0,955.3,0,0.0,0,3,70100.0,32300,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,70100.0,32300,0,0.0,0,0,0.0,0,3,70100.0,32300,780.0,0,누락없음,18,2019-12-04,주간,2019-12-04 07:16:00,수,안겹침,이상없음,4.0,0,C,평일,0
56,1977.1999999999528,9060.0,8940.0,449.8,0,0.0,0,8,97940.0,26200,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,97940.0,26200,0,0.0,0,0,0.0,0,8,97940.0,26200,2280.0,0,누락없음,18,2019-12-06,주간,2019-12-05 16:15:00,목,안겹침,이상없음,9.0,0,C,평일,0
57,2829.0,32820.0,27600.0,548.9,0,0.0,0,3,193440.0,120440,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,193440.0,120440,0,0.0,0,0,0.0,0,3,193440.0,120440,29100.0,0,누락없음,17,2019-12-09,주간,2019-12-07 07:37:00,토,안겹침,이상없음,7.0,0,C,주말,0
58,476.7999999999302,2520.0,2460.0,882.4,0,0.0,0,2,52400.0,26200,2,23270.0,12200,0,0.0,0,0,0.0,0,0,0.0,0,4,75670.0,26200,0,0.0,0,0,0.0,0,4,75670.0,26200,2940.0,0,누락없음,18,2019-12-11,주간,2019-12-10 16:37:00,화,안겹침,이상없음,4.0,0,CS,평일,0
59,1713.2999999999302,7860.0,7800.0,576.8,0,0.0,0,7,56805.0,8115,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,56805.0,8115,0,0.0,0,0,0.0,0,7,56805.0,8115,14760.0,0,누락없음,19,2019-12-13,야간,2019-12-13 06:00:00,금,안겹침,이상없음,6.0,0,C,평일,0
60,543.7000000000698,2700.0,2640.0,343.8,0,0.0,0,6,89055.0,25950,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,89055.0,25950,0,0.0,0,0,0.0,0,6,89055.0,25950,5220.0,0,누락없음,17,2019-12-13,주간,2019-12-12 16:10:00,목,안겹침,이상없음,2.0,0,C,평일,0
61,1029.6000000000931,4740.0,4620.0,469.9,0,0.0,0,3,84000.0,73500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,84000.0,73500,0,0.0,0,0,0.0,0,3,84000.0,73500,2160.0,0,누락없음,18,2019-12-13,주간,2019-12-12 17:19:00,목,안겹침,이상없음,3.0,0,C,평일,0
62,3234.5,27060.0,26520.0,548.1,0,0.0,0,5,157570.0,73500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,5,157570.0,73500,0,0.0,0,0,0.0,0,5,157570.0,73500,156780.0,0,누락없음,17,2019-12-16,주간,2019-12-15 10:50:00,일,안겹침,이상없음,6.0,0,C,주말,0
63,1775.1999999999537,8400.0,8280.0,798.3,0,0.0,0,6,154300.0,32300,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,6,154300.0,32300,0,0.0,0,0,0.0,0,6,154300.0,32300,1500.0,0,누락없음,19,2019-12-17,야간,2019-12-17 03:49:00,화,안겹침,이상없음,4.0,0,C,평일,0
64,483.2000000000698,2340.0,2160.0,547.8,0,0.0,0,4,190600.0,73500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,4,190600.0,73500,0,0.0,0,0,0.0,0,4,190600.0,73500,1800.0,0,누락없음,17,2019-12-17,주간,2019-12-16 15:55:00,월,겹침,이상없음,5.0,1,C,평일,0
65,834.2000000000697,3420.0,3360.0,617.0,0,0.0,0,7,84660.0,32300,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,84660.0,32300,0,0.0,0,0,0.0,0,7,84660.0,32300,1080.0,0,누락없음,17,2019-12-18,주간,2019-12-17 16:41:00,화,겹침,이상없음,4.0,1,C,평일,0
66,133.40000000002328,900.0,840.0,1056.4,0,0.0,0,3,145400.0,71400,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,145400.0,71400,0,0.0,0,0,0.0,0,3,145400.0,71400,360.0,0,누락없음,19,2019-12-24,야간,2019-12-24 14:59:00,화,겹침,이상없음,5.0,1,C,평일,0
67,140.30000000004657,1020.0,960.0,1024.0,0,0.0,0,2,57600.0,36000,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,57600.0,36000,0,0.0,0,0,0.0,0,2,57600.0,36000,480.0,0,누락없음,19,2019-12-27,주간,2019-12-27 06:00:00,금,안겹침,이상없음,4.0,0,C,평일,0
68,832.0,3660.0,3540.0,941.0,0,0.0,0,7,115400.0,30500,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,115400.0,30500,0,0.0,0,0,0.0,0,7,115400.0,30500,840.0,0,누락없음,19,2019-12-28,주간,2019-12-27 17:25:00,금,안겹침,이상없음,2.0,0,C,평일,0
