,°¡¿­·Î ¹øÈ£,½ÃÀÛ½Ã°£,Á¾·á½Ã°£,°¡½º»ç¿ë·®,Type,¼ÒÀç list,ÀÛ¾÷ÀÏÀÚ,ÁÖ/¾ß°£,in,out,cycle,ÆòÀÏ/ÁÖ¸»,drop_flag,gradient,part_types,temp diff,time diff,°¡½º»ç¿ë·®(¸¶Áö¸· ±¸°£),°¡¿­¿Ï·á ¿Âµµ,°¡¿­Áß ¸¶Áö¸· ¹®´ÝÈù ½Ã°£,°¡¿­Áß ¹®¿­¸² È½¼ö,»¬½Ã°£,½ÃÀÛ¿Âµµ,½ÇÁ¦ ½ÃÀÛ½Ã°£,¿ø·¡½ÃÀÛÁ¡¿Âµµ,ÀÌÀü Á¾·á½Ã°£,Á¾·á¿Âµµ,ÃÖÁ¾ °¡¿­½ÃÀÛ ¿Âµµ,Æò±Õ¿Âµµ,°ãÄ§¼ö·®,Á÷Àü »çÀÌÅ¬ ¼ÒÀç ¼ö·®,°ãÄ§¿©ºÎ
0,5,2019-07-01 08:45:00,2019-07-01 08:46:00,5.0,hold,[''],,,[],[],0.0,,0.0,,,,,,,,,,1286.3,,,,1284.4,,1285.35,0,0.0,¾È°ãÄ§
1,5,2019-07-01 09:47:00,2019-07-01 09:52:00,0.0,hold,[''],,,[],[],0.0,,0.0,,,,,,,,,,1288.5,,,,1271.8,,1280.3,4,4.0,°ãÄ§
2,5,2019-07-01 11:52:00,2019-07-01 13:00:00,189.5999999996274,hold,[''],,,[],[],0.0,,0.0,,,,,,,,,,1266.1,,,,1258.4,,1252.1159420289853,4,4.0,°ãÄ§
3,5,2019-07-01 13:21:00,2019-07-01 13:26:00,18.199999999254945,hold,[''],,,[],[],0.0,,0.0,,,,,,,,,,1272.9,,,,1272.0,,1272.5,4,4.0,°ãÄ§
4,5,2019-07-02 03:35:00,2019-07-02 06:44:00,587.1999999992547,hold,[''],2019-07-02,ÁÖ°£,[],[],1.0,,0.0,,,,,,,,,,1252.1,,,,1269.7,,1268.085789473684,4,4.0,°ãÄ§
5,5,2019-07-02 09:02:00,2019-07-02 11:35:00,344.20000000111764,hold,[''],2019-07-02,ÁÖ°£,[],[],1.0,,0.0,,,,,,,,,,1253.7,,,,1255.6,,1255.4493506493507,4,4.0,°ãÄ§
6,5,2019-07-02 11:50:00,2019-07-02 13:18:00,211.2999999988824,hold,[''],2019-07-02,ÁÖ°£,[],[],1.0,,0.0,,,,,,,,,,1257.9,,,,1254.6,,1252.2876404494384,4,4.0,°ãÄ§
7,5,2019-07-02 13:32:00,2019-07-02 13:40:00,19.80000000074505,hold,[''],2019-07-02,ÁÖ°£,[],[],1.0,,0.0,,,,,,,,,,1254.2,,,,1253.1,,1252.8,4,4.0,°ãÄ§
8,5,2019-07-03 09:37:00,2019-07-03 09:47:00,43.30000000074506,hold,[''],2019-07-03,ÁÖ°£,[],[],2.0,,0.0,,,,,,,,,,1286.5,,,,1272.0,,1278.1727272727271,4,4.0,°ãÄ§
9,5,2019-07-03 10:38:00,2019-07-03 11:13:00,167.2000000011176,hold,[''],2019-07-03,ÁÖ°£,[],[],2.0,,0.0,,,,,,,,,,1288.0,,,,1272.4,,1206.1111111111113,4,4.0,°ãÄ§
10,5,2019-07-03 12:13:00,2019-07-03 12:56:00,150.09999999962747,hold,[''],2019-07-03,ÁÖ°£,[],[],2.0,,0.0,,,,,,,,,,1271.4,,,,1271.1,,1271.2522727272724,4,4.0,°ãÄ§
11,5,2019-07-03 13:15:00,2019-07-03 13:33:00,50.19999999925494,hold,[''],2019-07-03,ÁÖ°£,[],[],2.0,,0.0,,,,,,,,,,1271.2,,,,1272.3,,1271.178947368421,4,4.0,°ãÄ§
12,5,2019-07-03 20:40:00,2019-07-04 07:52:00,1779.10000000149,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1252.2,,,,1258.3,,1253.3164933135215,4,4.0,°ãÄ§
13,5,2019-07-04 08:08:00,2019-07-04 08:45:00,87.0,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1257.0,,,,1256.2,,1253.9552631578947,4,4.0,°ãÄ§
14,5,2019-07-04 09:06:00,2019-07-04 09:44:00,0.0,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1270.9,,,,1252.0,,1252.7102564102565,4,4.0,°ãÄ§
15,5,2019-07-04 10:04:00,2019-07-04 10:20:00,0.0,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1271.4,,,,1272.2,,1267.4470588235295,4,4.0,°ãÄ§
16,5,2019-07-04 10:44:00,2019-07-04 10:52:00,34.5,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1287.9,,,,1270.9,,1277.7,4,4.0,°ãÄ§
17,5,2019-07-04 11:19:00,2019-07-04 11:26:00,29.5,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1287.0,,,,1271.2,,1277.75,4,4.0,°ãÄ§
18,5,2019-07-04 12:23:00,2019-07-04 12:58:00,120.30000000074509,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1271.8,,,,1270.9,,1271.3722222222225,4,4.0,°ãÄ§
19,5,2019-07-04 13:28:00,2019-07-04 13:32:00,14.799999998882413,hold,[''],2019-07-04,ÁÖ°£,[],[],3.0,,0.0,,,,,,,,,,1272.6,,,,1271.6,,1272.16,4,4.0,°ãÄ§
20,5,2019-07-05 03:44:00,2019-07-05 03:48:00,26.699999999254945,hold,[''],2019-07-05,ÁÖ°£,[],[],4.0,,0.0,,,,,,,,,,1253.0,,,,1252.0,,1252.4,4,4.0,°ãÄ§
21,5,2019-07-05 04:06:00,2019-07-05 04:12:00,43.19999999925494,hold,[''],2019-07-05,ÁÖ°£,[],[],4.0,,0.0,,,,,,,,,,1264.1,,,,1253.9,,1257.4857142857145,4,4.0,°ãÄ§
22,5,2019-07-05 05:00:00,2019-07-05 09:08:00,938.4000000003723,hold,[''],2019-07-05,ÁÖ°£,[],[],4.0,,0.0,,,,,,,,,,1252.5,,,,1270.9,,1266.0590361445782,4,4.0,°ãÄ§
23,5,2019-07-05 09:24:00,2019-07-05 09:46:00,66.40000000037253,hold,[''],2019-07-05,ÁÖ°£,[],[],4.0,,0.0,,,,,,,,,,1273.3,,,,1271.5,,1271.6739130434785,4,4.0,°ãÄ§
24,5,2019-07-05 10:01:00,2019-07-05 10:19:00,53.30000000074506,hold,[''],2019-07-05,ÁÖ°£,[],[],4.0,,0.0,,,,,,,,,,1275.8,,,,1271.3,,1272.3684210526314,4,4.0,°ãÄ§
25,5,2019-07-05 10:45:00,2019-07-05 10:51:00,18.299999998882413,hold,[''],2019-07-05,ÁÖ°£,[],[],4.0,,0.0,,,,,,,,,,1271.3,,,,1271.1,,1271.1714285714286,4,4.0,°ãÄ§
26,5,2019-07-09 20:33:00,2019-07-09 20:43:00,31.800000000745047,hold,[''],2019-07-09,¾ß°£,[],[],5.0,,0.0,,,,,,,,,,1275.7,,,,1271.9,,1272.9818181818182,4,4.0,°ãÄ§
27,5,2019-07-09 21:24:00,2019-07-09 21:42:00,61.90000000037254,hold,[''],2019-07-09,¾ß°£,[],[],5.0,,0.0,,,,,,,,,,1282.7,,,,1271.5,,1273.2,4,4.0,°ãÄ§
28,5,2019-07-09 21:56:00,2019-07-09 22:20:00,78.5,hold,[''],2019-07-09,¾ß°£,[],[],5.0,,0.0,,,,,,,,,,1278.2,,,,1272.8,,1272.588,4,4.0,°ãÄ§
29,5,2019-07-10 20:36:00,2019-07-10 20:39:00,10.099999999627473,hold,[''],2019-07-10,¾ß°£,[],[],6.0,,0.0,,,,,,,,,,1271.8,,,,1271.5,,1271.575,4,4.0,°ãÄ§
30,5,2019-07-10 20:55:00,2019-07-10 21:07:00,41.800000000745065,hold,[''],2019-07-10,¾ß°£,[],[],6.0,,0.0,,,,,,,,,,1286.4,,,,1271.3,,1274.8384615384614,4,4.0,°ãÄ§
31,5,2019-07-10 21:19:00,2019-07-10 21:45:00,95.20000000111759,hold,[''],2019-07-10,¾ß°£,[],[],6.0,,0.0,,,,,,,,,,1220.0,,,,1270.7,,1262.448148148148,4,4.0,°ãÄ§
32,5,2019-07-10 22:06:00,2019-07-10 22:15:00,25.09999999962747,hold,[''],2019-07-10,¾ß°£,[],[],6.0,,0.0,,,,,,,,,,1272.1,,,,1271.4,,1271.2599999999998,4,4.0,°ãÄ§
33,5,2019-07-10 22:29:00,2019-07-10 22:43:00,43.5,hold,[''],2019-07-10,¾ß°£,[],[],6.0,,0.0,,,,,,,,,,1283.6,,,,1270.8,,1273.4999999999998,4,4.0,°ãÄ§
34,5,2019-07-10 23:04:00,2019-07-10 23:09:00,16.699999999254945,hold,[''],2019-07-10,¾ß°£,[],[],6.0,,0.0,,,,,,,,,,1272.4,,,,1271.1,,1271.9333333333334,4,4.0,°ãÄ§
35,5,2019-07-10 23:35:00,2019-07-10 23:40:00,13.299999998882413,hold,[''],2019-07-10,¾ß°£,[],[],6.0,,0.0,,,,,,,,,,1270.3,,,,1272.1,,1271.2833333333335,4,4.0,°ãÄ§
36,5,2019-07-11 20:27:00,2019-07-11 20:31:00,14.900000000372527,hold,[''],2019-07-11,¾ß°£,[],[],7.0,,0.0,,,,,,,,,,1273.0,,,,1274.5,,1274.14,4,4.0,°ãÄ§
37,5,2019-07-11 20:46:00,2019-07-11 21:03:00,84.20000000111759,hold,[''],2019-07-11,¾ß°£,[],[],7.0,,0.0,,,,,,,,,,1283.1,,,,1291.4,,1227.1166666666668,4,4.0,°ãÄ§
38,5,2019-07-11 21:28:00,2019-07-11 21:35:00,23.300000000745047,hold,[''],2019-07-11,¾ß°£,[],[],7.0,,0.0,,,,,,,,,,1272.2,,,,1271.1,,1271.575,4,4.0,°ãÄ§
39,5,2019-07-11 21:47:00,2019-07-11 21:55:00,30.0,hold,[''],2019-07-11,¾ß°£,[],[],7.0,,0.0,,,,,,,,,,1286.7,,,,1272.4,,1277.8111111111114,4,4.0,°ãÄ§
40,5,2019-07-12 07:05:00,2019-07-12 07:15:00,86.0,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,992.8,,,,1001.8,,997.4909090909093,4,4.0,°ãÄ§
41,5,2019-07-12 12:52:00,2019-07-12 20:39:00,1897.8000000007446,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1255.2,,,,1255.7,,1251.5517094017093,4,4.0,°ãÄ§
42,5,2019-07-12 20:54:00,2019-07-12 21:06:00,34.799999998882406,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1254.8,,,,1252.1,,1252.6538461538462,4,4.0,°ãÄ§
43,5,2019-07-12 21:26:00,2019-07-12 21:35:00,41.09999999962747,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1265.6,,,,1251.6,,1258.77,4,4.0,°ãÄ§
44,5,2019-07-12 21:56:00,2019-07-12 22:06:00,39.5,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1267.6,,,,1251.5,,1256.9545454545455,4,4.0,°ãÄ§
45,5,2019-07-12 22:29:00,2019-07-12 22:37:00,26.40000000037253,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1251.4,,,,1251.9,,1251.3111111111114,4,4.0,°ãÄ§
46,5,2019-07-12 23:01:00,2019-07-12 23:07:00,23.199999999254945,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1252.3,,,,1251.2,,1251.9285714285713,4,4.0,°ãÄ§
47,5,2019-07-12 23:23:00,2019-07-12 23:33:00,34.89999999850989,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1263.7,,,,1252.5,,1254.6,4,4.0,°ãÄ§
48,5,2019-07-13 00:11:00,2019-07-13 02:48:00,380.3000000007452,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1252.0,,,,1251.0,,1250.4917721518984,4,4.0,°ãÄ§
49,5,2019-07-13 03:17:00,2019-07-13 04:47:00,200.6999999992549,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1253.0,,,,1251.7,,1250.559340659341,4,4.0,°ãÄ§
50,5,2019-07-13 04:58:00,2019-07-13 05:00:00,8.300000000745058,hold,[''],2019-07-12,¾ß°£,[],[],8.0,,0.0,,,,,,,,,,1255.1,,,,1256.1,,1255.8333333333333,4,4.0,°ãÄ§
51,5,2019-07-15 15:55:00,2019-07-15 15:56:00,3.300000000745058,hold,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1276.5,,,,1276.5,,1276.5,4,4.0,°ãÄ§
52,5,2019-07-15 16:27:00,2019-07-15 16:33:00,23.20000000111759,hold,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1253.4,,,,1279.4,,1265.2428571428572,4,4.0,°ãÄ§
53,5,2019-07-15 16:46:00,2019-07-15 16:56:00,33.19999999925494,hold,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1290.9,,,,1271.7,,1276.3454545454547,4,4.0,°ãÄ§
54,5,2019-07-15 17:25:00,2019-07-15 17:55:00,81.29999999888241,hold,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1269.4,,,,1272.0,,1271.0419354838714,4,4.0,°ãÄ§
55,5,2019-07-15 18:11:00,2019-07-15 18:18:00,21.60000000149012,hold,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1291.5,,,,1273.1,,1277.8625000000004,4,4.0,°ãÄ§
56,5,2019-07-15 18:34:00,2019-07-15 18:39:00,18.30000000074505,hold,[''],2019-07-15,ÁÖ°£,[],[],9.0,,0.0,,,,,,,,,,1284.7,,,,1274.8,,1276.7833333333333,4,4.0,°ãÄ§
57,5,2019-07-15 21:01:00,2019-07-15 21:02:00,8.199999999254942,hold,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1234.7,,,,1248.4,,1241.5500000000004,4,4.0,°ãÄ§
58,5,2019-07-15 22:40:00,2019-07-16 03:41:00,1024.5,hold,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1276.3,,,,1271.1,,1270.1006622516554,4,4.0,°ãÄ§
59,5,2019-07-16 04:13:00,2019-07-16 04:28:00,43.69999999925494,hold,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1269.0,,,,1269.3,,1262.225,4,4.0,°ãÄ§
60,5,2019-07-16 06:57:00,2019-07-16 14:30:00,663.9000000003724,hold,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,436.4,,,,1191.6,,459.29823788546247,4,4.0,°ãÄ§
61,5,2019-07-16 14:42:00,2019-07-16 17:27:00,816.4000000003723,hold,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,669.1,,,,1252.7,,878.3192771084339,4,4.0,°ãÄ§
62,5,2019-07-16 18:28:00,2019-07-17 08:42:00,4379.300000000745,hold,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1256.4,,,,1270.9,,1172.0677192982455,4,4.0,°ãÄ§
63,5,2019-07-17 09:28:00,2019-07-17 09:29:00,6.599999999627472,hold,[''],2019-07-17,ÁÖ°£,[],[],10.0,,0.0,,,,,,,,,,1285.0,,,,1286.5,,1285.75,4,4.0,°ãÄ§
64,5,2019-07-18 08:45:00,2019-07-18 09:06:00,70.20000000111759,hold,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1275.8,,,,1271.5,,1272.8681818181822,4,4.0,°ãÄ§
65,5,2019-07-18 09:22:00,2019-07-18 09:26:00,16.699999999254945,hold,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1276.2,,,,1275.1,,1275.6799999999996,4,4.0,°ãÄ§
66,5,2019-07-18 09:46:00,2019-07-18 09:47:00,5.0,hold,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1276.0,,,,1275.4,,1275.7,4,4.0,°ãÄ§
67,5,2019-07-18 10:04:00,2019-07-18 10:07:00,15.0,hold,[''],2019-07-18,ÁÖ°£,[],[],11.0,,0.0,,,,,,,,,,1282.1,,,,1278.7,,1280.35,4,4.0,°ãÄ§
68,5,2019-08-07 09:34:00,2019-08-07 09:46:00,88.29999999888241,hold,['191101-19326-157'],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1228.1,,,,1238.1,,1233.2461538461537,4,4.0,°ãÄ§
69,5,2019-08-07 11:58:00,2019-08-07 23:33:00,2085.4000000003725,hold,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1256.6,,,,1320.5,,1257.5974137931034,4,20.0,°ãÄ§
70,5,2019-08-07 23:41:00,2019-08-08 03:07:00,303.6000000014901,hold,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1291.7,,,,1251.5,,1252.8086956521734,4,4.0,°ãÄ§
71,5,2019-08-08 03:19:00,2019-08-08 03:21:00,6.599999999627472,hold,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1252.0,,,,1253.8,,1253.1,4,4.0,°ãÄ§
72,5,2019-08-08 03:51:00,2019-08-08 03:56:00,18.30000000074505,hold,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1256.9,,,,1255.2,,1255.1333333333334,4,4.0,°ãÄ§
73,5,2019-08-08 04:21:00,2019-08-08 05:35:00,159.90000000037253,hold,[''],2019-08-07,¾ß°£,[],[],12.0,,0.0,,,,,,,,,,1249.1,,,,1251.7,,1250.1253333333332,4,4.0,°ãÄ§
74,5,2019-08-13 05:17:00,2019-08-13 10:16:00,943.5999999996277,hold,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,,1232.4,,,,1250.7,,1238.1513333333335,4,4.0,°ãÄ§
75,5,2019-08-13 10:36:00,2019-08-13 10:40:00,11.400000000372527,hold,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,,1249.2,,,,1251.5,,1250.9599999999996,4,4.0,°ãÄ§
76,5,2019-08-13 11:24:00,2019-08-13 12:56:00,232.4000000003726,hold,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,,1247.6,,,,1251.1,,1250.8021505376344,4,4.0,°ãÄ§
77,5,2019-08-13 13:28:00,2019-08-13 14:09:00,110.0,hold,[''],2019-08-13,ÁÖ°£,[],[],14.0,,0.0,,,,,,,,,,1250.9,,,,1251.3,,1251.3500000000004,4,4.0,°ãÄ§
78,5,2019-08-14 09:20:00,2019-08-14 09:28:00,24.5,hold,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,,1269.0,,,,1252.5,,1259.0555555555557,4,4.0,°ãÄ§
79,5,2019-08-14 09:45:00,2019-08-14 09:46:00,3.199999999254942,hold,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,,1256.2,,,,1255.5,,1255.85,4,4.0,°ãÄ§
80,5,2019-08-14 10:06:00,2019-08-14 10:43:00,134.80000000074506,hold,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,,1266.3,,,,1251.4,,1230.7421052631578,4,4.0,°ãÄ§
81,5,2019-08-14 10:57:00,2019-08-14 11:05:00,30.79999999888241,hold,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,,1268.8,,,,1250.4,,1260.6666666666667,4,4.0,°ãÄ§
82,5,2019-08-14 11:38:00,2019-08-14 12:59:00,165.59999999962747,hold,[''],2019-08-14,ÁÖ°£,[],[],15.0,,0.0,,,,,,,,,,1251.3,,,,1249.6,,1250.9573170731708,4,4.0,°ãÄ§
83,5,2019-08-14 23:59:00,2019-08-15 02:01:00,365.09999999962747,hold,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,,1249.8,,,,1250.4,,1250.6585365853662,4,4.0,°ãÄ§
84,5,2019-08-15 02:36:00,2019-08-15 09:14:00,829.5999999996277,hold,"['190716-15622-004', '190726-19234-010', '190726-19234-010', '190726-19234-018']",2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,,1245.9,,,,1252.2,,1250.7005012531329,10,4.0,°ãÄ§
85,5,2019-08-15 09:33:00,2019-08-15 10:49:00,173.0999999996274,hold,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,,1252.4,,,,1272.0,,1260.748051948052,4,80.0,°ãÄ§
86,5,2019-08-15 11:23:00,2019-08-15 11:28:00,17.899999998509887,hold,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,,1288.8,,,,1271.5,,1278.2,4,4.0,°ãÄ§
87,5,2019-08-15 11:46:00,2019-08-15 13:02:00,189.5,hold,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,,1290.8,,,,1271.6,,1271.5597402597402,4,4.0,°ãÄ§
88,5,2019-08-15 13:16:00,2019-08-15 13:25:00,31.0,hold,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,,1288.6,,,,1268.8,,1277.6,4,4.0,°ãÄ§
89,5,2019-08-15 14:03:00,2019-08-15 14:08:00,19.5,hold,[''],2019-08-15,ÁÖ°£,[],[],16.0,,0.0,,,,,,,,,,1290.3,,,,1272.9,,1280.6166666666666,4,4.0,°ãÄ§
90,5,2019-08-15 23:41:00,2019-08-16 02:00:00,389.09999999962747,hold,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,,1269.8,,,,1271.0,,1270.688571428571,4,4.0,°ãÄ§
91,5,2019-08-16 02:23:00,2019-08-16 02:32:00,24.60000000149012,hold,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,,1271.4,,,,1271.4,,1271.0400000000004,4,4.0,°ãÄ§
92,5,2019-08-16 03:01:00,2019-08-16 06:17:00,476.6999999992548,hold,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,,1286.6,,,,1269.8,,1271.0,4,4.0,°ãÄ§
93,5,2019-08-16 07:08:00,2019-08-16 13:03:00,694.5999999996277,hold,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,,1271.2,,,,1252.7,,1263.071348314607,4,4.0,°ãÄ§
94,5,2019-08-16 13:39:00,2019-08-16 14:20:00,81.0,hold,[''],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,,1247.1,,,,1250.6,,1251.154761904762,4,4.0,°ãÄ§
95,5,2019-08-16 14:50:00,2019-08-16 15:43:00,104.0,hold,['190626-19503-006'],2019-08-16,ÁÖ°£,[],[],17.0,,0.0,,,,,,,,,,1248.0,,,,1251.9,,1250.824074074074,4,4.0,°ãÄ§
96,5,2019-08-19 14:01:00,2019-08-19 20:20:00,765.4000000003723,hold,[''],2019-08-19,¾ß°£,[],[],18.0,,0.0,,,,,,,,,,1252.3,,,,1249.7,,1250.776052631579,4,20.0,°ãÄ§
